Parameter Name,Site_keys,ppm,forest,open_land,water,wetland,saltwater/sandybeach,recreational,marina,transitional,urban_public/institution,commercial,transportation,mining,waste,crop_land,cemetary,golfcourse,high_density_residential,medium_density_residential,low_density_residential,industrial,not_assigned
Suspended particulate (TSP),[ 27.82975  -81.933973],42.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 27.892804 -81.965084],52.090032,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0916030534351,0.0,0,0,0.0,0,0,0,0.145038167939,0,0.0,0.0
Suspended particulate (TSP),[ 27.856418 -82.017633],36.423077,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.81,0,0,0,0.0,0,0.19,0.0
Suspended particulate (TSP),[ 28.091407 -81.941471],42.5,0.0,0.0,0.138888888889,0.0,0.0,0,0,0.768518518519,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 29.662468 -81.687862],58.770833,0.23,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.66,0,0,0.11,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 30.951572 -87.150803],63.811321,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2,0.0,0,0,0.52,0,0,0,0.28,0,0.0,0.0
Suspended particulate (TSP),[ 27.322546 -82.450374],53.078431,0.12,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.04,0.0,0,0,0.43,0,0,0,0.41,0,0.0,0.0
Suspended particulate (TSP),[ 27.16283  -82.088699],52.114754,0.0,0.0,0.0,0.186991869919,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 28.814437 -81.268398],41.528302,0.0,0.0,0.13,0.0,0.0,0,0,0.0,0.0,0.85,0.0,0,0,0.0,0,0,0,0.02,0,0.0,0.0
Suspended particulate (TSP),[ 28.812214 -81.323121],43.916667,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.9,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 29.891353 -81.890653],45.105263,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 29.86608  -81.311461],50.875,0.35,0.0,0.14,0.51,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 29.806913 -81.530636],34.234043,0.74,0.0,0.0,0.26,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 27.449206 -80.322272],42.15,0.0,0.0,0.43,0.0,0.0,0,0,0.0,0.0,0.03,0.0,0,0,0.0,0,0,0,0.05,0,0.49,0.0
Suspended particulate (TSP),[ 27.441706 -80.352551],41.6,0.101265822785,0.0,0.0,0.0,0.0,0,0,0.0696202531646,0.0,0.196202531646,0.0,0,0,0.0,0,0,0,0.632911392405,0,0.0,0.0
Suspended particulate (TSP),[ 27.451984 -80.329216],44.557377,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.06,0.0,0,0,0.0,0,0,0,0.78,0,0.16,0.0
Suspended particulate (TSP),[ 27.445873 -80.326994],53.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.24,0.0,0,0,0.0,0,0,0,0.4,0,0.36,0.0
Suspended particulate (TSP),[ 27.455872 -80.327828],54.609756,0.0,0.0,0.07,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.84,0,0.09,0.0
Suspended particulate (TSP),[ 27.458649 -80.316716],64.2,0.0,0.0,0.75,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.25,0,0.0,0.0
Suspended particulate (TSP),[ 27.399762 -80.367551],51.071429,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.65,0,0,0,0.32,0,0.0,0.0
Suspended particulate (TSP),[ 30.125213 -83.555426],51.4,0.15652173913,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.713043478261,0,0,0,0.130434782609,0,0.0,0.0
Suspended particulate (TSP),[ 28.865268 -81.317565],50.897814,0.393700787402,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.606299212598,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 33.153413 -83.23569 ],36.52,0.558659217877,0.0,0.139664804469,0.0,0.0,0,0,0.0,0.0,0.0,0.184357541899,0,0,0.0,0,0,0,0.117318435754,0,0.0,0.0
Suspended particulate (TSP),[ 34.176764 -84.786882],41.285714,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.18,0.23,0,0,0.0,0,0,0,0.45,0,0.0,0.0
Suspended particulate (TSP),[ 32.915415 -83.704624],33.931818,0.145299145299,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.487179487179,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 32.886527 -83.674624],50.456522,0.164634146341,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.170731707317,0.481707317073,0,0,0.0,0,0,0,0.182926829268,0,0.0,0.0
Suspended particulate (TSP),[ 32.777455 -83.641096],53.181818,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,1.0,0.0
Suspended particulate (TSP),[ 32.809584 -83.644347],42.821429,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.07,0.26,0.0,0,0,0.0,0,0,0,0.67,0,0.0,0.0
Suspended particulate (TSP),[ 32.842639 -83.628235],57.055556,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.05,0.81,0.11,0,0,0.0,0,0,0,0.03,0,0.0,0.0
Suspended particulate (TSP),[ 32.825972 -83.565734],62.37931,0.13,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.82,0,0,0.0,0,0,0,0.05,0,0.0,0.0
Suspended particulate (TSP),[ 30.844124 -81.55232 ],35.76,0.57,0.0,0.14,0.0,0.0,0,0,0.0,0.21,0.08,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 32.407395 -82.065675],35.705882,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.22,0.0,0,0,0.63,0,0,0,0.15,0,0.0,0.0
Suspended particulate (TSP),[ 33.572888 -85.098001],56.283019,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.66,0.0,0,0,0.0,0,0,0,0.34,0,0.0,0.0
Suspended particulate (TSP),[ 34.920355 -85.110784],43.26087,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0803571428571,0.0,0,0,0.0,0,0,0,0.8125,0,0.107142857143,0.0
Suspended particulate (TSP),[ 31.974656 -81.134277],42.1,0.063829787234,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.22695035461,0.0,0,0,0.0,0,0,0,0.709219858156,0,0.0,0.0
Suspended particulate (TSP),[ 32.038821 -81.103723],66.95082,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0566037735849,0.0,0,0,0.0,0,0,0,0.943396226415,0,0.0,0.0
Suspended particulate (TSP),[ 32.054375 -81.123167],42.866667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.05,0.0,0,0,0.0,0,0,0,0.46,0,0.0,0.0
Suspended particulate (TSP),[ 32.082985 -81.096501],54.528302,0.0,0.0,0.14,0.0,0.0,0,0,0.0,0.0,0.72,0.0,0,0,0.0,0,0,0,0.07,0,0.07,0.0
Suspended particulate (TSP),[ 32.149647 -81.181502],57.166667,0.44,0.0,0.12,0.11,0.0,0,0,0.09,0.0,0.2,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 32.062124 -81.067043],51.122807,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.2,0.0,0.0,0,0,0.0,0,0,0,0.8,0,0.0,0.0
Suspended particulate (TSP),[ 32.110759 -81.161847],42.240741,0.519230769231,0.0,0.0,0.0,0.0,0,0,0.0,0.0384615384615,0.163461538462,0.0,0,0,0.0,0,0,0,0.278846153846,0,0.0,0.0
Suspended particulate (TSP),[ 32.06215  -81.212335],57.948276,0.67,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.06,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 32.141593 -81.159557],33.964286,0.045871559633,0.0,0.0,0.0,0.0,0,0,0.0,0.0917431192661,0.0,0.0,0,0,0.0,0,0,0,0.211009174312,0,0.0,0.0
Suspended particulate (TSP),[ 32.090457 -81.130378],65.576271,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,0.31,0,0,0.0,0,0,0,0.35,0,0.31,0.0
Suspended particulate (TSP),[ 33.945948 -83.372102],103.5,0.22,0.0,0.0,0.0,0.0,0,0,0.0,0.31,0.47,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 33.609867 -84.391028],34.142857,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.15,0,0,0.0,0,0,0,0.23,0,0.0,0.0
Suspended particulate (TSP),[ 33.945658 -84.534932],60.716667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.08,0.0,0.0,0,0,0.0,0,0,0,0.92,0,0.0,0.0
Suspended particulate (TSP),[ 33.883437 -84.515488],52.135593,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.01,0.0,0,0,0.0,0,0,0,0.99,0,0.0,0.0
Suspended particulate (TSP),[ 31.512974 -82.76153 ],46.355932,0.87,0.0,0.0,0.13,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 31.166853 -83.766285],35.8,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 33.388172 -84.81688 ],40.584906,0.05,0.0,0.0,0.0,0.0,0,0,0.04,0.0,0.02,0.0,0,0,0.0,0,0,0,0.62,0,0.07,0.0
Suspended particulate (TSP),[ 31.974063 -83.788505],53.213115,0.102803738318,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.11214953271,0.0,0,0,0.0,0,0,0,0.785046728972,0,0.0,0.0
Suspended particulate (TSP),[ 33.789272 -84.235754],51.631579,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,0.03,0,0,0.0,0,0,0,0.94,0,0.0,0.0
Suspended particulate (TSP),[ 33.901389 -84.279903],62.459016,0.0239234449761,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00478468899522,0.478468899522,0,0,0.0,0,0,0,0.0334928229665,0,0.0,0.0
Suspended particulate (TSP),[ 31.552674 -84.169352],62.454545,0.02,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0.0,0,0,0.07,0,0,0,0.14,0,0.0,0.0
Suspended particulate (TSP),[ 32.29214  -81.234279],46.565217,0.5,0.0,0.0,0.035,0.0,0,0,0.0,0.0,0.11,0.0,0,0,0.0,0,0,0,0.35,0,0.0,0.0
Suspended particulate (TSP),[ 34.98567  -84.375193],58.457627,0.51,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.03,0.0,0,0,0.0,0,0,0,0.46,0,0.0,0.0
Suspended particulate (TSP),[ 34.26054 -85.32333],49.824561,0.152380952381,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.180952380952,0,0.0,0.0
Suspended particulate (TSP),[ 34.259538 -85.178562],50.272727,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.13,0.1,0.0,0,0,0.0,0,0,0,0.17,0,0.0,0.0
Suspended particulate (TSP),[ 34.297606 -83.161262],47.714286,0.88,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.12,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 33.752625 -84.383325],68.627451,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.48,0.52,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 33.741253 -84.5527  ],44.471698,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 33.686219 -84.366593],41.261905,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.29,0.0,0.5,0,0,0.0,0,0,0,0.21,0,0.0,0.0
Suspended particulate (TSP),[ 33.819564 -84.389708],33.978723,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.00990099009901,0.0,0.49504950495,0,0,0.0,0,0,0,0.49504950495,0,0.0,0.0
Suspended particulate (TSP),[ 33.791495 -84.412428],58.465517,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.557077625571,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 33.770662 -84.387427],56.203704,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.34,0.5,0,0,0.105,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 33.803162 -84.471041],51.18,0.125,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0.5,0,0,0.0,0,0,0,0.195,0,0.03,0.0
Suspended particulate (TSP),[ 33.80233  -84.435576],68.40678,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.005,0.0,0.71,0,0,0.0,0,0,0,0.25,0,0.0,0.0
Suspended particulate (TSP),[ 33.762884 -84.42215 ],58.516667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0,0,0.0,0,0,0,0.49,0,0.0,0.0
Suspended particulate (TSP),[ 33.822605 -84.452707],59.965517,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.07,0.79,0,0,0.0,0,0,0,0.0,0,0.09,0.0
Suspended particulate (TSP),[ 33.690665 -84.514375],60.714286,0.433962264151,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.509433962264,0,0.0,0.0
Suspended particulate (TSP),[ 33.652609 -84.383537],41.235294,0.25,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.025,0.5,0,0,0.0,0,0,0,0.035,0,0.085,0.0
Suspended particulate (TSP),[ 33.616499 -84.437427],41.465753,0.0,0.0,0.0,0.0,0.0,0,0,0.0571428571429,0.0,0.0214285714286,0.521428571429,0,0,0.0,0,0,0,0.4,0,0.0,0.0
Suspended particulate (TSP),[ 33.563445 -84.581042],51.717391,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0.14,0.4,0.0,0,0,0.06,0,0,0,0.3,0,0.0,0.0
Suspended particulate (TSP),[ 31.147175 -81.492879],52.827586,0.0,0.0,0.03,0.0,0.0,0,0,0.0,0.0,0.75,0.0,0,0,0.0,0,0,0,0.22,0,0.0,0.0
Suspended particulate (TSP),[ 31.180893 -81.504622],29.857143,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.11,0.0,0,0,0.0,0,0,0,0.85,0,0.04,0.0
Suspended particulate (TSP),[ 31.150787 -81.477044],49.560976,0.0,0.0,0.18,0.36,0.0,0,0,0.0,0.11,0.0,0.0,0,0,0.0,0,0,0,0.31,0,0.0,0.0
Suspended particulate (TSP),[ 33.209867 -82.384014],59.118644,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.52,0.0,0,0,0.0,0,0,0,0.48,0,0.0,0.0
Suspended particulate (TSP),[ 33.065984 -82.9582  ],56.333333,0.41,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 30.862423 -83.284597],56.474576,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.03,0.78,0.0,0,0,0.0,0,0,0,0.19,0,0.0,0.0
Suspended particulate (TSP),[ 31.350782 -81.447602],60.381818,0.0,0.0,0.26,0.74,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 34.750638 -84.714659],65.105263,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 32.483543 -84.980977],60.949153,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.38,0.0,0,0,0.0,0,0,0,0.56,0,0.0,0.0
Suspended particulate (TSP),[ 32.455976 -84.937153],48.122807,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.02,0.0,0.0,0,0,0.0,0,0,0,0.98,0,0.0,0.0
Suspended particulate (TSP),[ 34.904814 -83.412937],65.88,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 31.954098 -81.315666],69.26,0.07,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.14,0,0,0,0.4,0,0.0,0.0
Suspended particulate (TSP),[ 33.459305 -81.938448],60.394231,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.15652173913,0.2,0.0,0,0,0.0,0,0,0,0.64347826087,0,0.0,0.0
Suspended particulate (TSP),[ 33.469164 -81.991426],48.071429,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.39,0.0,0,0,0.0,0,0,0,0.61,0,0.0,0.0
Suspended particulate (TSP),[ 33.395418 -81.975949],66.830189,0.02,0.0,0.0,0.32,0.0,0,0,0.1,0.18,0.0,0.08,0,0,0.3,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 33.432353 -81.991372],64.322034,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.01,0.0,0.0,0,0,0.0,0,0,0,0.8,0,0.15,0.0
Suspended particulate (TSP),[ 33.433349 -82.022217],64.339623,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.04,0.0,0.0,0,0,0.0,0,0,0,0.96,0,0.0,0.0
Suspended particulate (TSP),[ 30.805746 -84.875479],56.666667,0.54,0.0,0.46,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 32.071267 -84.910204],47.925926,0.787401574803,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.196850393701,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 32.070442 -84.237132],56.263158,0.0,0.0,0.0,0.0347826086957,0.0,0,0,0.0,0.0,0.130434782609,0.0,0,0,0.0,0,0,0,0.64347826087,0,0.191304347826,0.0
Suspended particulate (TSP),[ 30.80936  -83.995448],60.964912,0.212121212121,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.787878787879,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 34.97889 -85.30098],70.333333,0.5,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.06,0.0,0,0,0.0,0,0,0,0.44,0,0.0,0.0
Suspended particulate (TSP),[ 33.625273 -83.681656],35.326087,0.37,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.36,0,0,0,0.27,0,0.0,0.0
Suspended particulate (TSP),[ 32.974881 -82.80876 ],32.193548,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.29,0.13,0.0,0,0,0.0,0,0,0,0.58,0,0.0,0.0
Suspended particulate (TSP),[ 32.963765 -82.83375 ],41.25,0.68,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.3,0,0,0.02,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 33.207925 -82.790693],53.280702,0.77519379845,0.0,0.22480620155,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 31.614936 -81.901781],77.544118,0.0,0.0,0.0,0.05,0.0,0,0,0.0,0.0,0.39,0.0,0,0,0.0,0,0,0,0.56,0,0.0,0.0
Suspended particulate (TSP),[ 32.091565 -82.888754],55.0,0.47,0.0,0.01,0.01,0.0,0,0,0.0,0.5,0.0,0.01,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 39.93449  -91.402372],73.035714,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.9,0.0,0,0,0.0,0,0,0,0.1,0,0.0,0.0
Suspended particulate (TSP),[ 41.328369 -89.295088],68.75,0.24,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.08,0,0,0,0.34,0,0.34,0.0
Suspended particulate (TSP),[ 40.085309 -88.24116 ],82.073171,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.4,0.0,0,0,0.11,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 41.955865 -87.669223],66.8,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.1,0.0,0,0,0.0,0,0,0,0.9,0,0.0,0.0
Suspended particulate (TSP),[ 41.689756 -87.635604],69.767857,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0147783251232,0.492610837438,0,0,0.0,0,0,0,0.492610837438,0,0.0,0.0
Suspended particulate (TSP),[ 41.904477 -87.637275],87.9,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.75,0.0,0,0,0.0,0,0,0,0.25,0,0.0,0.0
Suspended particulate (TSP),[ 41.746701 -87.650606],68.837209,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0196078431373,0.490196078431,0,0,0.0,0,0,0,0.490196078431,0,0.0,0.0
Suspended particulate (TSP),[ 41.738091 -87.573103],80.82,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.61,0.1,0,0,0.0,0,0,0,0.29,0,0.0,0.0
Suspended particulate (TSP),[ 41.652813 -87.602546],75.034483,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.12,0.5,0,0,0.0,0,0,0,0.18,0,0.0,0.0
Suspended particulate (TSP),[ 41.780032 -87.776444],121.592593,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.126637554585,0.436681222707,0,0,0.0,0,0,0,0.436681222707,0,0.0,0.0
Suspended particulate (TSP),[ 41.687165 -87.539315],73.677966,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.2,0.0,0,0,0.14,0,0,0,0.44,0,0.22,0.0
Suspended particulate (TSP),[ 41.915865 -87.699778],140.305085,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0697674418605,0.46511627907,0,0,0.0,0,0,0,0.46511627907,0,0.0,0.0
Suspended particulate (TSP),[ 41.716702 -87.55949 ],156.915254,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0.0,0,0,0.0,0,0,0,0.6,0,0.15,0.0
Suspended particulate (TSP),[ 41.697813 -87.531711],182.404959,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,1.0,0,0.0,0.0
Suspended particulate (TSP),[ 41.755832 -87.54535 ],120.036364,0.0,0.0,0.23,0.0,0.0,0,0,0.0,0.72,0.04,0.0,0,0,0.0,0,0,0,0.0,0,0.01,0.0
Suspended particulate (TSP),[ 41.894477 -87.62033 ],90.925926,0.0,0.0,0.04,0.0,0.0,0,0,0.0,0.0,0.9,0.06,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 41.698924 -87.561989],122.963636,0.0,0.0,0.0,0.04,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.4,0,0.53,0.0
Suspended particulate (TSP),[ 41.907811 -87.644221],121.779661,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.57,0.0,0,0,0.0,0,0,0,0.29,0,0.14,0.0
Suspended particulate (TSP),[ 41.80118  -87.832349],85.180328,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.549450549451,0,0,0.0,0,0,0,0.0824175824176,0,0.368131868132,0.0
Suspended particulate (TSP),[ 41.802532 -87.825613],64.26,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.09,0.625,0,0,0.0,0,0,0,0.01,0,0.275,0.0
Suspended particulate (TSP),[ 41.545034 -87.694491],97.344828,0.0,0.0,0.0,0.0,0.0,0,0,0.12,0.37,0.3,0.0,0,0,0.0,0,0,0,0.21,0,0.0,0.0
Suspended particulate (TSP),[ 41.942808 -87.868952],87.59322,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.20197044335,0.492610837438,0,0,0.0,0,0,0,0.305418719212,0,0.0,0.0
Suspended particulate (TSP),[ 41.888365 -87.798392],62.617647,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.444444444444,0.48309178744,0,0,0.0,0,0,0,0.0724637681159,0,0.0,0.0
Suspended particulate (TSP),[ 41.605312 -87.649213],74.166667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.02,0.5,0,0,0.0,0,0,0,0.48,0,0.0,0.0
Suspended particulate (TSP),[ 41.868087 -87.899784],50.134021,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.105,0.35,0.5,0,0,0.0,0,0,0,0.045,0,0.0,0.0
Suspended particulate (TSP),[ 41.615038 -87.71556 ],64.5,0.06,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.22,0.0,0,0,0.29,0,0,0,0.43,0,0.0,0.0
Suspended particulate (TSP),[ 41.662109 -87.696467],66.672131,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.305,0.5,0,0,0.04,0,0,0,0.12,0,0.0,0.0
Suspended particulate (TSP),[ 41.648921 -87.856998],123.770492,0.57,0.0,0.0,0.0,0.0,0,0,0.0,0.08,0.35,0.0,0,0,0.0,0,0,0,0.0,0,0.0,0.0
Suspended particulate (TSP),[ 41.519479 -87.682824],80.622951,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.34,0.16,0.0,0,0,0.0,0,0,0,0.24,0,0.26,0.0
Suspended particulate (TSP),[ 41.892809 -87.814226],111.25,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.085,0.5,0,0,0.0,0,0,0,0.415,0,0.0,0.0
Suspended particulate (TSP),[ 41.605868 -87.542543],68.35,0.02,0.0,0.0,0.0,0.0,0,0,0.0,0.77,0.0,0.0,0,0,0.0,0,0,0,0.21,0,0.0,0.0
Suspended particulate (TSP),[ 41.782766 -87.805377],74.75,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.325301204819,0.401606425703,0,0,0.0,0,0,0,0.273092369478,0,0.0,0.0
Suspended particulate (TSP),[ 41.514757 -87.645044],63.725,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.64,0.0,0,0,0.0,0,0,0,0.36,0,0.0,0.0
Suspended particulate (TSP),[ 41.772255 -87.760054],67.5,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.68,0,0,0.0,0,0,0,0.055,0,0.265,0.0
Suspended particulate (TSP),[ 41.859754 -87.750334],69.73913,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0,0,0.0,0,0,0,0.495,0,0.005,0.0
