STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-02 22:54,FM-15,CLR:00,10.00,,30,-1.1,25,-3.7,10,-12.2,43,20,270,25,30.08,,,30.11,0.00,30.11,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-02 23:54,FM-15,CLR:00,10.00,,29,-1.7,25,-4.1,11,-11.7,47,13,280,,30.08,,,30.11,0.00,30.11,40,29,34,4.4,,,,31,0,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-02 23:59,SOD,,,,,,,,,,,,,,,,,,,,40,29,34,4.4,,,,31,0,0656,1701,,0.00,0.0,,29.99,,13.4,35,280,25,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 00:54,FM-15,CLR:00,10.00,,29,-1.7,24,-4.2,10,-12.2,45,16,290,25,30.09,3,,30.12,0.00,30.12,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 01:00,FM-12,,,,29,-1.7,24,-4.2,10,-12.2,45,16,290,,30.10,3,-0.01,30.12,,,35,29,32,2.2,,,,33,0,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 01:54,FM-15,CLR:00,10.00,,28,-2.2,24,-4.6,10,-12.2,47,9,290,,30.10,,,30.13,0.00,30.13,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 02:54,FM-15,CLR:00,10.00,,27,-2.8,23,-5.1,10,-12.2,49,16,290,,30.11,,,30.14,0.00,30.14,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 03:54,FM-15,CLR:00,10.00,,26,-3.3,22,-5.5,10,-12.2,51,11,270,,30.12,2,,30.15,0.00,30.15,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 04:00,FM-12,,,,26,-3.3,22,-5.5,10,-12.2,51,11,270,,30.13,2,-0.03,30.15,,,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 04:54,FM-15,CLR:00,10.00,,26,-3.3,22,-5.5,10,-12.2,51,11,280,,30.13,,,30.16,0.00,30.16,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 05:54,FM-15,FEW:02 30,10.00,,26,-3.3,22,-5.5,10,-12.2,51,11,290,,30.14,,,30.17,0.00,30.17,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 06:54,FM-15,FEW:02 35 FEW:02 200,10.00,,26,-3.3,22,-5.5,10,-12.2,51,11,280,,30.14,2,,30.17,0.00,30.17,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 07:00,FM-12,41,,,26,-3.3,22,-5.5,10,-12.2,51,11,280,,30.15,2,-0.02,30.17,,,40,25,32,2.2,,,,33,0,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 07:54,FM-15,FEW:02 40 FEW:02 250,10.00,,26,-3.3,22,-5.5,10,-12.2,51,8,260,21,30.15,,,30.18,0.00,30.18,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 08:54,FM-15,FEW:02 40 SCT:04 250,10.00,,27,-2.8,23,-5.1,10,-12.2,49,7,270,,30.15,,,30.18,0.00,30.18,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 09:54,FM-15,FEW:02 40 BKN:07 250,10.00,,28,-2.2,24,-4.6,10,-12.2,47,7,VRB,,30.15,1,,30.18,0.00,30.18,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 10:00,FM-12,41,,,28,-2.2,24,-4.6,10,-12.2,47,7,,,30.16,1,-0.01,30.18,,,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 10:54,FM-15,FEW:02 40 BKN:07 190 BKN:07 250,10.00,,30,-1.1,25,-3.7,10,-12.2,43,9,240,,30.13,,,30.16,0.00,30.16,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 11:54,FM-15,FEW:02 40 BKN:07 180 BKN:07 250,10.00,,31,-0.6,26,-3.3,9,-12.8,40,8,260,17,30.09,,,30.12,0.00,30.12,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 12:54,FM-15,FEW:02 45 BKN:07 180 OVC:08 250,10.00,,32,0.0,27,-2.8,9,-12.8,38,9,270,,30.05,8,,30.08,0.00,30.08,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 13:00,FM-12,41,,,32,0.0,27,-2.8,9,-12.8,38,9,270,,30.06,8,+0.10,30.08,,,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 13:54,FM-15,FEW:02 45 BKN:07 180 OVC:08 250,10.00,,32,0.0,27,-2.8,9,-12.8,38,11,280,18,30.03,,,30.06,0.00,30.06,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 14:54,FM-15,FEW:02 40 BKN:07 180 BKN:07 250,10.00,,32,0.0,27,-2.8,8,-13.3,36,14,280,,30.02,,,30.05,0.00,30.05,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 15:54,FM-15,FEW:02 40 BKN:07 180 BKN:07 250,10.00,,32,0.0,27,-2.8,8,-13.3,36,14,270,17,30.02,6,,30.05,0.00,30.05,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 16:00,FM-12,41,,,32,0.0,27,-2.8,8,-13.3,36,14,270,,30.03,6,+0.04,30.05,,,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 16:54,FM-15,FEW:02 40 BKN:07 140 BKN:07 250,10.00,,32,0.0,27,-2.8,9,-12.8,38,11,290,,30.02,,,30.05,0.00,30.05,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 17:54,FM-15,FEW:02 40 BKN:07 120 BKN:07 250,10.00,,32,0.0,27,-2.8,9,-12.8,38,11,280,,30.02,,,30.05,0.00,30.05,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 18:50,FM-16,FEW:02 40 SCT:04 120,10.00,,30,-1.0,25,-3.8,9,-13.0,40,14,320,,30.03,,,,,30.06,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 18:54,FM-15,SCT:04 55 BKN:07 130 OVC:08 250,10.00,,30,-1.1,25,-3.8,9,-12.8,41,13,330,,30.03,3,,30.06,0.00,30.06,,,,,,,,,,0656,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 19:00,FM-12,57,,,30,-1.1,25,-3.8,9,-12.8,41,13,330,,30.04,3,-0.01,30.06,,,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 19:54,FM-15,FEW:02 55 BKN:07 120 OVC:08 250,10.00,,29,-1.7,24,-4.3,7,-13.9,39,17,290,23,30.04,,,30.07,0.00,30.07,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 20:54,FM-15,FEW:02 60 OVC:08 140,10.00,,29,-1.7,24,-4.3,7,-13.9,39,13,290,,30.04,,,30.07,0.00,30.07,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 21:54,FM-15,FEW:02 55 OVC:08 140,10.00,,28,-2.2,23,-4.7,7,-13.9,41,13,300,,30.06,3,,30.09,0.00,30.09,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 22:00,FM-12,57,,,28,-2.2,23,-4.7,7,-13.9,41,13,300,,30.07,3,-0.04,30.09,,,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 22:54,FM-15,BKN:07 140,10.00,,27,-2.8,23,-5.2,6,-14.4,41,15,300,23,30.07,,,30.10,0.00,30.10,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 23:54,FM-15,BKN:07 140,10.00,,25,-3.9,21,-6.1,7,-13.9,46,14,290,,30.08,,,30.11,0.00,30.11,33,25,29,-0.8,,,,36,0,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,33,25,29,-0.8,,,,36,0,0655,1702,,0.00,0.0,,30.08,,11.7,26,270,21,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 00:54,FM-15,SCT:04 65,10.00,,24,-4.4,20,-6.6,7,-13.9,48,18,290,26,30.09,1,,30.12,0.00,30.12,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 01:00,FM-12,57,,,24,-4.4,20,-6.6,7,-13.9,48,18,290,,30.10,1,-0.02,30.12,,,30,24,27,-2.9,,,,38,0,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 01:54,FM-15,FEW:02 60,10.00,,24,-4.4,20,-6.6,7,-13.9,48,17,290,24,30.10,,,30.13,0.00,30.13,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 02:54,FM-15,BKN:07 65,10.00,,23,-5.0,19,-7.1,7,-13.9,50,17,280,,30.10,,,30.13,0.00,30.13,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 03:54,FM-15,SCT:04 60,10.00,,22,-5.6,18,-7.5,7,-13.9,52,16,280,,30.11,1,,30.14,0.00,30.14,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 04:00,FM-12,57,,,22,-5.6,18,-7.5,7,-13.9,52,16,280,,30.12,1,-0.03,30.14,,,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 04:54,FM-15,FEW:02 60,10.00,,21,-6.1,18,-7.9,8,-13.3,57,14,280,,30.14,,,30.17,0.00,30.17,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 05:54,FM-15,FEW:02 60,10.00,,21,-6.1,18,-7.9,8,-13.3,57,13,290,20,30.16,,,30.19,0.00,30.19,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 06:54,FM-15,FEW:02 60,10.00,,21,-6.1,18,-7.9,8,-13.3,57,16,270,,30.19,3,,30.22,0.00,30.22,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 07:00,FM-12,57,,,21,-6.1,18,-7.9,8,-13.3,57,16,270,,30.20,3,-0.08,30.22,,,33,21,27,-2.9,,,,38,0,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 07:54,FM-15,FEW:02 130,10.00,,22,-5.6,19,-7.4,9,-12.8,57,10,280,,30.22,,,30.25,0.00,30.25,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 08:54,FM-15,FEW:02 130,10.00,,24,-4.4,20,-6.5,8,-13.3,50,14,280,,30.23,,,30.26,0.00,30.26,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 09:54,FM-15,CLR:00,10.00,,26,-3.3,22,-5.7,7,-13.9,44,13,290,23,30.23,0,,30.26,0.00,30.26,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 10:00,FM-12,,,,26,-3.3,22,-5.7,7,-13.9,44,13,290,,30.24,,0.04,30.26,,,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 10:54,FM-15,CLR:00,10.00,,27,-2.8,23,-5.2,6,-14.4,41,16,280,23,30.22,,,30.25,0.00,30.25,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 11:54,FM-15,CLR:00,10.00,,30,-1.1,25,-3.8,5,-15.0,34,15,300,23,30.20,,,30.23,0.00,30.23,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 12:54,FM-15,CLR:00,10.00,,30,-1.1,25,-3.8,5,-15.0,34,16,270,28,30.18,8,,30.21,0.00,30.21,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 13:54,FM-15,FEW:02 60,10.00,,32,0.0,27,-2.7,4,-15.6,30,18,300,25,30.16,,,30.19,0.00,30.19,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 14:54,FM-15,FEW:02 60,10.00,,33,0.6,28,-2.3,6,-14.4,32,8,VRB,23,30.16,,,30.19,0.00,30.19,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 15:54,FM-15,FEW:02 65,10.00,,33,0.6,28,-2.3,6,-14.4,32,14,290,,30.16,5,,30.19,0.00,30.19,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 16:00,FM-12,57,,,33,0.6,28,-2.3,6,-14.4,32,14,290,,30.17,5,+0.01,30.19,,,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 16:54,FM-15,FEW:02 65,10.00,,32,0.0,27,-2.8,7,-13.9,35,10,270,,30.17,,,30.20,0.00,30.20,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 17:54,FM-15,FEW:02 65 FEW:02 250,10.00,,31,-0.6,26,-3.3,8,-13.3,38,15,280,22,30.21,,,30.24,0.00,30.24,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 18:54,FM-15,FEW:02 250,10.00,,30,-1.1,25,-3.8,8,-13.3,39,9,280,,30.22,1,,30.25,0.00,30.25,,,,,,,,,,0655,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 19:00,FM-12,,,,30,-1.1,25,-3.8,8,-13.3,39,9,280,,30.23,1,-0.05,30.25,,,,,,,,,,,,0654,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 19:54,FM-15,FEW:02 250,10.00,,29,-1.7,24,-4.2,9,-12.8,43,8,280,,30.22,,,30.25,0.00,30.25,,,,,,,,,,0654,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 20:54,FM-15,FEW:02 250,10.00,,27,-2.8,23,-5.0,11,-11.7,51,8,200,,30.20,,,30.23,0.00,30.23,,,,,,,,,,0654,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 21:54,FM-15,SCT:04 180 OVC:08 230,10.00,,28,-2.2,24,-4.6,10,-12.2,47,7,230,,30.21,7,,30.24,0.00,30.24,,,,,,,,,,0654,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 22:00,FM-12,,,,28,-2.2,24,-4.6,10,-12.2,47,7,230,,30.22,7,+0.01,30.24,,,,,,,,,,,,0654,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14739,BOSTON MA US,3.7,42.3606,-71.0097,2017-02-04 22:54,FM-15,BKN:07 170 OVC:08 230,10.00,,28,-2.2,24,-4.6,10,-12.2,47,13,230,,30.21,,,30.24,0.00,30.24,,,,,,,,,,0654,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
