FID,STOP_ID,STOP_NAME,TOWN,TOWN_ID,SHAPE
GISDATA.MBTABUSSTOPS_PT.3347,84,Massachusetts Ave @ Tremont St,BOSTON,35,POINT (-71.08022219746817 42.33910986039917)
GISDATA.MBTABUSSTOPS_PT.2649,1389,Boylston St opp Gloucester St,BOSTON,35,POINT (-71.08363195185957 42.34841754519057)
GISDATA.MBTABUSSTOPS_PT.4634,2778,Washington St opp Myrtle St,SOMERVILLE,274,POINT (-71.08406334296464 42.381643144876776)
GISDATA.MBTABUSSTOPS_PT.4618,2712,Broadway @ Franklin St,SOMERVILLE,274,POINT (-71.08214862113472 42.387120599402735)
GISDATA.MBTABUSSTOPS_PT.4587,2902,Mystic Ave @ Kensingston Ave,SOMERVILLE,274,POINT (-71.08490173020104 42.39195886633072)
GISDATA.MBTABUSSTOPS_PT.6451,5274,Fellsway @ Second St,MEDFORD,176,POINT (-71.08485138791677 42.41224948787054)
GISDATA.MBTABUSSTOPS_PT.2775,423,Talbot Ave @ New England Ave,BOSTON,35,POINT (-71.07799610344094 42.29197508965594)
GISDATA.MBTABUSSTOPS_PT.755,477,Washington St @ Vassar St,BOSTON,35,POINT (-71.07578218884169 42.30077991022251)
GISDATA.MBTABUSSTOPS_PT.542,564,198 Geneva Ave,BOSTON,35,POINT (-71.07666581362251 42.30515675010463)
GISDATA.MBTABUSSTOPS_PT.2948,1569,Blue Hill Ave @ Quincy St,BOSTON,35,POINT (-71.07888865942077 42.31450345711087)
GISDATA.MBTABUSSTOPS_PT.2972,1570,Blue Hill Ave @ Woodcliff St,BOSTON,35,POINT (-71.07817014475015 42.316118273993425)
GISDATA.MBTABUSSTOPS_PT.2716,10101,Melnea Cass Blvd @ Harrison Ave,BOSTON,35,POINT (-71.07916294747113 42.332031925743166)
GISDATA.MBTABUSSTOPS_PT.2696,10100,Albany St @ Randall St,BOSTON,35,POINT (-71.07628170760975 42.33163091641098)
GISDATA.MBTABUSSTOPS_PT.3259,1791,Harrison Ave @ E Lenox St,BOSTON,35,POINT (-71.07719986928132 42.333486356320996)
GISDATA.MBTABUSSTOPS_PT.1939,58,Massachusetts Ave @ Harrison Ave,BOSTON,35,POINT (-71.07495225873835 42.334925037612884)
GISDATA.MBTABUSSTOPS_PT.3822,23391,Back Bay Station,BOSTON,35,POINT (-71.07452066263171 42.34743259539843)
GISDATA.MBTABUSSTOPS_PT.5305,5271,Wellington Station Busway,MEDFORD,176,POINT (-71.07608751206288 42.402628846627735)
GISDATA.MBTABUSSTOPS_PT.794,1515,Bowdoin St @ Geneva Ave,BOSTON,35,POINT (-71.07138732095672 42.3034791304397)
GISDATA.MBTABUSSTOPS_PT.1954,5089,91 E Concord St,BOSTON,35,POINT (-71.07218173341606 42.335609097604774)
GISDATA.MBTABUSSTOPS_PT.3341,1788,Washington St @ E Newton St,BOSTON,35,POINT (-71.07373093505313 42.338798376525304)
GISDATA.MBTABUSSTOPS_PT.3375,5100,Washington St @ Union Pk,BOSTON,35,POINT (-71.07124969670112 42.340433955135794)
GISDATA.MBTABUSSTOPS_PT.3681,5093,Washington St @ Union Pk,BOSTON,35,POINT (-71.06957323168145 42.34137999636087)
GISDATA.MBTABUSSTOPS_PT.4730,2841,529 Main St,BOSTON,35,POINT (-71.07276009594962 42.384404577898046)
GISDATA.MBTABUSSTOPS_PT.1545,340,Dorchester Ave @ Centre St,BOSTON,35,POINT (-71.06212369544238 42.293554539788694)
GISDATA.MBTABUSSTOPS_PT.732,556,Geneva Ave @ Tonawanda St,BOSTON,35,POINT (-71.06483256994186 42.29951128427153)
GISDATA.MBTABUSSTOPS_PT.724,322,Geneva Ave opp Vinson St,BOSTON,35,POINT (-71.06401961741686 42.29903873913448)
GISDATA.MBTABUSSTOPS_PT.3108,1472,Bowdoin St opp Elba Terr,BOSTON,35,POINT (-71.06551154142727 42.30762185434945)
GISDATA.MBTABUSSTOPS_PT.3208,1506,Hancock St @ Trull St,BOSTON,35,POINT (-71.06458389574009 42.31268894159795)
GISDATA.MBTABUSSTOPS_PT.3178,1475,Hancock St @ Bowdoin St,BOSTON,35,POINT (-71.0627080441597 42.31127975390155)
GISDATA.MBTABUSSTOPS_PT.3017,362,Columbia Rd @ Holden St,BOSTON,35,POINT (-71.06352338500358 42.31868756106482)
GISDATA.MBTABUSSTOPS_PT.3524,29050,South Bay Mall @ Stop and Shop,BOSTON,35,POINT (-71.06457117161115 42.3264185136958)
GISDATA.MBTABUSSTOPS_PT.3328,10012,Albany St @ Wareham St,BOSTON,35,POINT (-71.06666700056125 42.33836099882949)
GISDATA.MBTABUSSTOPS_PT.3729,5098,Washington St @ E Berkeley St,BOSTON,35,POINT (-71.06605800472772 42.3438016756225)
GISDATA.MBTABUSSTOPS_PT.3725,36538,E Berkeley St @ Harrison Ave,BOSTON,35,POINT (-71.06428080823207 42.34346648254276)
GISDATA.MBTABUSSTOPS_PT.5968,5400,Main St @ Baldwin Ave,EVERETT,93,POINT (-71.06232080334726 42.40921790406442)
GISDATA.MBTABUSSTOPS_PT.5790,45406,Main St @ Winthrop St,EVERETT,93,POINT (-71.06209341522876 42.40707208218731)
GISDATA.MBTABUSSTOPS_PT.6617,5397,Main St @ Floyd St,EVERETT,93,POINT (-71.06353803895216 42.413484590985135)
GISDATA.MBTABUSSTOPS_PT.6444,5398,Main St @ Everett St,EVERETT,93,POINT (-71.06309561203942 42.41204307642838)
GISDATA.MBTABUSSTOPS_PT.6299,5410,Main St @ Dyer Ave,EVERETT,93,POINT (-71.06284503919741 42.411365602962505)
GISDATA.MBTABUSSTOPS_PT.7093,5413,Main St @ Clarendon St,MALDEN,165,POINT (-71.06533559341005 42.41689831742595)
GISDATA.MBTABUSSTOPS_PT.6780,5412,Main St @ Bellingham Ave,EVERETT,93,POINT (-71.06420752305498 42.414785455520764)
GISDATA.MBTABUSSTOPS_PT.6929,5057,62 Belmont St opp Kinsman St,MALDEN,165,POINT (-71.0614855908472 42.41565169176218)
GISDATA.MBTABUSSTOPS_PT.7570,5449,Main St @ Wigglesworth St,MALDEN,165,POINT (-71.06605931704877 42.41995240676256)
GISDATA.MBTABUSSTOPS_PT.1894,3065,Gibson St @ Dorchester Ave,BOSTON,35,POINT (-71.06085030039391 42.297255346455096)
GISDATA.MBTABUSSTOPS_PT.522,347,Dorchester Ave @ Kimball St,BOSTON,35,POINT (-71.0591977934367 42.30414035529292)
GISDATA.MBTABUSSTOPS_PT.3176,180,Bay St @ Auckland St,BOSTON,35,POINT (-71.05670255932522 42.31119171512784)
GISDATA.MBTABUSSTOPS_PT.3026,134,Massachusetts Ave @ Columbia Rd,BOSTON,35,POINT (-71.0615896061746 42.320581617764354)
GISDATA.MBTABUSSTOPS_PT.3549,29051,South Bay Mall @ Office Max,BOSTON,35,POINT (-71.06171344045222 42.327440759387784)
GISDATA.MBTABUSSTOPS_PT.3637,6555,Surface Artery @ Kneeland St,BOSTON,35,POINT (-71.059659803381 42.35029855184055)
GISDATA.MBTABUSSTOPS_PT.3872,117,Congress St @ Haymarket Sta,BOSTON,35,POINT (-71.05795181971112 42.362007309558365)
GISDATA.MBTABUSSTOPS_PT.3560,2829,N Washington St @ Medford St,BOSTON,35,POINT (-71.05840767604778 42.36575032013369)
GISDATA.MBTABUSSTOPS_PT.2630,231,Commercial St. opp. Hull St.,BOSTON,35,POINT (-71.05730404703958 42.367812177921245)
GISDATA.MBTABUSSTOPS_PT.1288,2851,Bunker Hill St @ Ferrin St,BOSTON,35,POINT (-71.0588355226569 42.3777022856114)
GISDATA.MBTABUSSTOPS_PT.1318,2862,Bunker Hill St @ Polk St,BOSTON,35,POINT (-71.0614463887116 42.37861072173433)
GISDATA.MBTABUSSTOPS_PT.5635,5559,Broadway opp Second St,EVERETT,93,POINT (-71.05694276133967 42.405511853672294)
GISDATA.MBTABUSSTOPS_PT.1524,8807,Neponset Ave @ Popes Hill St,BOSTON,35,POINT (-71.05078894586825 42.29297390131356)
GISDATA.MBTABUSSTOPS_PT.3468,5203,Old Colony Ave @ Msgr O'Callaghan Way,BOSTON,35,POINT (-71.05242945365049 42.32443968244356)
GISDATA.MBTABUSSTOPS_PT.2738,49,Dorchester St @ W 8th St,BOSTON,35,POINT (-71.05128724241031 42.33274907753139)
GISDATA.MBTABUSSTOPS_PT.2734,17,Dorchester St @ E 8th St,BOSTON,35,POINT (-71.05116283410614 42.332730037661634)
GISDATA.MBTABUSSTOPS_PT.2732,258,E 8th St @ Dorchester St,BOSTON,35,POINT (-71.05093057811187 42.33270972923447)
GISDATA.MBTABUSSTOPS_PT.1996,291,W 7th St @ D St,BOSTON,35,POINT (-71.05403685152812 42.33633378406923)
GISDATA.MBTABUSSTOPS_PT.1938,288,W 6th St @ F St,BOSTON,35,POINT (-71.04993237715652 42.334810351103535)
GISDATA.MBTABUSSTOPS_PT.3378,249,B St @ Silver St,BOSTON,35,POINT (-71.05430840353311 42.34048802679092)
GISDATA.MBTABUSSTOPS_PT.3421,30233,Atlantic Ave @ Milk St,BOSTON,35,POINT (-71.05155144605679 42.35864953687041)
GISDATA.MBTABUSSTOPS_PT.3946,226,Commercial St @ Fleet St,BOSTON,35,POINT (-71.0510812921809 42.36407587601552)
GISDATA.MBTABUSSTOPS_PT.3599,230,Commercial St. @ Hanover St.,BOSTON,35,POINT (-71.0523812875341 42.36713615349004)
GISDATA.MBTABUSSTOPS_PT.5483,5691,Chelsea St @ Mead St,EVERETT,93,POINT (-71.04993374202657 42.404534784066215)
GISDATA.MBTABUSSTOPS_PT.5482,5639,137 Chelsea St opp Mead St,EVERETT,93,POINT (-71.04985609511132 42.4045129906773)
GISDATA.MBTABUSSTOPS_PT.5946,5494,Broadway @ Webster St,EVERETT,93,POINT (-71.054132681458 42.40855694813434)
GISDATA.MBTABUSSTOPS_PT.6475,5051,Hancock St @ Dean St,EVERETT,93,POINT (-71.05504830759378 42.412963026888704)
GISDATA.MBTABUSSTOPS_PT.6441,5514,Broadway @ Lexington St,EVERETT,93,POINT (-71.05098310265117 42.411943110937656)
GISDATA.MBTABUSSTOPS_PT.2701,25800,E 8th St @ Mercer St,BOSTON,35,POINT (-71.04909832153444 42.33157542844529)
GISDATA.MBTABUSSTOPS_PT.2619,259,E 8th St @ Old Harbor St,BOSTON,35,POINT (-71.04721595229977 42.33125811875086)
GISDATA.MBTABUSSTOPS_PT.2620,283,E 8th St @ Covington St,BOSTON,35,POINT (-71.04608151113749 42.33128091751716)
GISDATA.MBTABUSSTOPS_PT.3263,18,180 Dorchester St opp W 7th St,BOSTON,35,POINT (-71.04955800618983 42.33360993469301)
GISDATA.MBTABUSSTOPS_PT.1956,157,W Broadway @ Dorchester St,BOSTON,35,POINT (-71.0457948126563 42.335517517447315)
GISDATA.MBTABUSSTOPS_PT.3310,160,W Broadway @ E St,BOSTON,35,POINT (-71.04943593113451 42.33789536847617)
GISDATA.MBTABUSSTOPS_PT.3306,155,W Broadway @ E St,BOSTON,35,POINT (-71.04911808438503 42.33768886676787)
GISDATA.MBTABUSSTOPS_PT.4584,15047,Captains Row @ Commandants Way,CHELSEA,57,POINT (-71.047422605645 42.3917503515016)
GISDATA.MBTABUSSTOPS_PT.5326,5642,221 Chelsea St,EVERETT,93,POINT (-71.0466105984276 42.40314928804868)
GISDATA.MBTABUSSTOPS_PT.6457,5554,Elm St @ Ferry St,EVERETT,93,POINT (-71.04559400026685 42.41246662976526)
GISDATA.MBTABUSSTOPS_PT.6792,5354,Ferry St @ Broadway,EVERETT,93,POINT (-71.04834463443751 42.41509895933973)
GISDATA.MBTABUSSTOPS_PT.6793,5488,Broadway @ Ferry St,EVERETT,93,POINT (-71.04814856963468 42.41520217124248)
GISDATA.MBTABUSSTOPS_PT.7265,5520,Broadway @ Summit Ave,EVERETT,93,POINT (-71.04562688057331 42.41822233264257)
GISDATA.MBTABUSSTOPS_PT.3787,212,Summer St @ D St,BOSTON,35,POINT (-71.04223720250373 42.34635769456468)
GISDATA.MBTABUSSTOPS_PT.2650,74613,World Trade Center - Outbound,BOSTON,35,POINT (-71.04273693536688 42.34829861494943)
GISDATA.MBTABUSSTOPS_PT.3619,242,Seaport Blvd @ Seaport Hotel,BOSTON,35,POINT (-71.04086669042033 42.34960432329938)
GISDATA.MBTABUSSTOPS_PT.1266,5734,Meridian St @ Lexington St,BOSTON,35,POINT (-71.03915593444586 42.37702378401146)
GISDATA.MBTABUSSTOPS_PT.4485,5729,Pearl St @ Williams St,CHELSEA,57,POINT (-71.03867188013677 42.38797558234123)
GISDATA.MBTABUSSTOPS_PT.4526,5749,Pearl St @ Essex St,CHELSEA,57,POINT (-71.03768468477838 42.389457082192784)
GISDATA.MBTABUSSTOPS_PT.4528,5728,Pearl St opp Essex St,CHELSEA,57,POINT (-71.03763689124365 42.38952105349311)
GISDATA.MBTABUSSTOPS_PT.7221,5045,Market Basket,CHELSEA,57,POINT (-71.04135842247298 42.396190292663526)
GISDATA.MBTABUSSTOPS_PT.5317,5687,Chelsea St @ Malden St,EVERETT,93,POINT (-71.0426796737289 42.40284781074457)
GISDATA.MBTABUSSTOPS_PT.6613,5553,Elm St opp Woodlawn St,EVERETT,93,POINT (-71.04216985750466 42.41330157525185)
GISDATA.MBTABUSSTOPS_PT.3197,11111,UMass Boston Busway,BOSTON,35,POINT (-71.03612233121144 42.312037678760575)
GISDATA.MBTABUSSTOPS_PT.673,880,L St @ E 2nd St,BOSTON,35,POINT (-71.03548738282133 42.33737150688666)
GISDATA.MBTABUSSTOPS_PT.3335,33,City Point Bus Terminal,BOSTON,35,POINT (-71.03190208615865 42.33849985126156)
GISDATA.MBTABUSSTOPS_PT.3755,31255,Drydock Ave @ Design Center Place,BOSTON,35,POINT (-71.03446962680363 42.344670719088036)
GISDATA.MBTABUSSTOPS_PT.2643,5864,Maverick St @ Cottage St,BOSTON,35,POINT (-71.03462293367495 42.368254840060985)
GISDATA.MBTABUSSTOPS_PT.2662,5859,Sumner St @ Webster St,BOSTON,35,POINT (-71.03190250553612 42.36547161613312)
GISDATA.MBTABUSSTOPS_PT.4154,5853,Bennington St @ Marion St,BOSTON,35,POINT (-71.03596758467656 42.375981612974925)
GISDATA.MBTABUSSTOPS_PT.4191,5899,Lexington St @ Putnam St,BOSTON,35,POINT (-71.03267906507507 42.37952359913838)
GISDATA.MBTABUSSTOPS_PT.7058,5650,Arlington St @ Fifth St,CHELSEA,57,POINT (-71.03635291705842 42.394786624852614)
GISDATA.MBTABUSSTOPS_PT.6923,5636,Washington Ave @ Park Ave,REVERE,248,POINT (-71.03243732425649 42.41537999286598)
GISDATA.MBTABUSSTOPS_PT.2728,270,Columbia Rd @ P St,BOSTON,35,POINT (-71.02722107115589 42.3325434738012)
GISDATA.MBTABUSSTOPS_PT.1921,295,P St @ E 5th St,BOSTON,35,POINT (-71.02714256943801 42.3341157156194)
GISDATA.MBTABUSSTOPS_PT.3756,30250,23 Drydock Ave,BOSTON,35,POINT (-71.02995128046638 42.344743044741136)
GISDATA.MBTABUSSTOPS_PT.4189,5664,Bennington St @ Bremen St,BOSTON,35,POINT (-71.0269316684436 42.37940323354305)
GISDATA.MBTABUSSTOPS_PT.4271,5679,Chelsea St @ Eagle Sq,BOSTON,35,POINT (-71.02545669476602 42.381364001040055)
GISDATA.MBTABUSSTOPS_PT.4215,5848,Bennington St @ Neptune Rd,BOSTON,35,POINT (-71.02537691624548 42.38008664768318)
GISDATA.MBTABUSSTOPS_PT.4498,5674,Central Ave @ Willow St,CHELSEA,57,POINT (-71.02687109706692 42.38833773192421)
GISDATA.MBTABUSSTOPS_PT.7386,5722,Broadway @ Eleanor St,CHELSEA,57,POINT (-71.02523751938247 42.39779702141505)
GISDATA.MBTABUSSTOPS_PT.6637,5543,Park Ave @ Lambert St,REVERE,248,POINT (-71.02670465038291 42.41390356840771)
GISDATA.MBTABUSSTOPS_PT.6627,5580,Park Ave @ Dale St,REVERE,248,POINT (-71.02547874502433 42.413563253906524)
GISDATA.MBTABUSSTOPS_PT.6772,5579,618 Park Ave,REVERE,248,POINT (-71.02857558662708 42.41441786461489)
GISDATA.MBTABUSSTOPS_PT.4482,5659,245 Central Ave,CHELSEA,57,POINT (-71.0237437825361 42.38774232288464)
GISDATA.MBTABUSSTOPS_PT.5299,5718,Broadway @ Cabot St,CHELSEA,57,POINT (-71.0196729445464 42.40202384596425)
GISDATA.MBTABUSSTOPS_PT.1892,3152,E Squantum St opp Essex St,QUINCY,243,POINT (-71.01742800873055 42.297007261508845)
GISDATA.MBTABUSSTOPS_PT.3880,27092,Terminal B Stop 1 - Arrivals Level,BOSTON,35,POINT (-71.01874161351168 42.362102321489125)
GISDATA.MBTABUSSTOPS_PT.4588,4721,McClellan Highway @ Boardman St,BOSTON,35,POINT (-71.01307112932547 42.39169992233074)
GISDATA.MBTABUSSTOPS_PT.4583,4728,McClellan Highway @ Boardman St,BOSTON,35,POINT (-71.01296828356269 42.39159886025637)
GISDATA.MBTABUSSTOPS_PT.6629,5828,Proctor Ave @ B St,REVERE,248,POINT (-71.0147907628779 42.41362808224305)
GISDATA.MBTABUSSTOPS_PT.6140,5585,40 Park Ave,REVERE,248,POINT (-71.01359041628842 42.41028259338808)
GISDATA.MBTABUSSTOPS_PT.6938,5830,Adams St @ Constitution Ave,REVERE,248,POINT (-71.0172319702944 42.41576155115877)
GISDATA.MBTABUSSTOPS_PT.6791,35830,104 Constitution Ave,REVERE,248,POINT (-71.016010933837 42.41494054390507)
GISDATA.MBTABUSSTOPS_PT.1901,3145,Huckins Ave @ Bellevue Rd,QUINCY,243,POINT (-71.00862609382182 42.29724350940439)
GISDATA.MBTABUSSTOPS_PT.5980,15787,Beach St @ Cary Ave,REVERE,248,POINT (-71.00680646398362 42.40928598730177)
GISDATA.MBTABUSSTOPS_PT.7426,6251,Malden St @ Patriot Pkwy,REVERE,248,POINT (-71.01205716602017 42.41897230346945)
GISDATA.MBTABUSSTOPS_PT.4631,5880,Orient Hts Station @ Blue Line,BOSTON,35,POINT (-71.00427722931663 42.38727298119508)
GISDATA.MBTABUSSTOPS_PT.6729,5889,Crestway Rd @ Faywood Ave,BOSTON,35,POINT (-71.00476231063365 42.392136387622436)
GISDATA.MBTABUSSTOPS_PT.6472,45261,133 - 135 American Legion Hwy,REVERE,248,POINT (-71.00291049857314 42.41262251297513)
GISDATA.MBTABUSSTOPS_PT.7092,5768,Revere St @ Lee St,REVERE,248,POINT (-71.0057133270452 42.41665079042495)
GISDATA.MBTABUSSTOPS_PT.7091,4500,American Legion Hwy @ Revere St,REVERE,248,POINT (-71.00333821816443 42.41663308329644)
GISDATA.MBTABUSSTOPS_PT.4712,109803,Saratoga St @ Annavoy St,BOSTON,35,POINT (-70.99793475602047 42.383474366316236)
GISDATA.MBTABUSSTOPS_PT.7283,5703,Revere St @ Bates St,REVERE,248,POINT (-70.99877224155202 42.418458279508954)
GISDATA.MBTABUSSTOPS_PT.4320,109891,Pleasant St @ Somerset St,WINTHROP,346,POINT (-70.98973897036396 42.373254731305686)
GISDATA.MBTABUSSTOPS_PT.7102,4715,N Shore Rd @ Agawam St,REVERE,248,POINT (-70.99108344842939 42.41702843398979)
GISDATA.MBTABUSSTOPS_PT.4662,109868,Main St @ Hermon St,WINTHROP,346,POINT (-70.98612471332204 42.3819526220542)
GISDATA.MBTABUSSTOPS_PT.4644,109832,Revere St @ Winthrop St,WINTHROP,346,POINT (-70.98223791640754 42.381627013607094)
GISDATA.MBTABUSSTOPS_PT.3277,109857,Tafts Ave @ Otis St,WINTHROP,346,POINT (-70.97051884771346 42.35891087184979)
GISDATA.MBTABUSSTOPS_PT.936,109858,Shirley St @ Bay View Ave,WINTHROP,346,POINT (-70.97087439000639 42.36080195588264)
GISDATA.MBTABUSSTOPS_PT.3870,109842,Shirley St opp Crystal Cove Ave,WINTHROP,346,POINT (-70.97121542218126 42.36941562110983)
GISDATA.MBTABUSSTOPS_PT.4451,109906,Crest Ave @ Hutchinson St,WINTHROP,346,POINT (-70.97416878027967 42.385230733910745)
GISDATA.MBTABUSSTOPS_PT.4145,109853,Deer Island - MWRA Gate,WINTHROP,346,POINT (-70.9690679494814 42.356187377032846)
GISDATA.MBTABUSSTOPS_PT.3559,109844,Shirley St @ Pontos St,WINTHROP,346,POINT (-70.96924726174018 42.36536449387587)
GISDATA.MBTABUSSTOPS_PT.912,8171,Watertown St @ Chapel St,NEWTON,207,POINT (-71.20024081598682 42.360835013508634)
GISDATA.MBTABUSSTOPS_PT.2677,8293,Main St opp Olcott St,WATERTOWN,314,POINT (-71.19958475291841 42.37204602535358)
GISDATA.MBTABUSSTOPS_PT.4011,8294,Main St @ Oakland St,WATERTOWN,314,POINT (-71.19595385736825 42.37118644598842)
GISDATA.MBTABUSSTOPS_PT.7109,2491,Appleton St @ Lublin St,ARLINGTON,10,POINT (-71.19822163295572 42.41788346187298)
GISDATA.MBTABUSSTOPS_PT.785,8541,Dedham St opp Greenwood St,NEWTON,207,POINT (-71.19194737349707 42.30343221002353)
GISDATA.MBTABUSSTOPS_PT.777,8490,Dedham St @ Arnold St,NEWTON,207,POINT (-71.19131108295947 42.30288753350333)
GISDATA.MBTABUSSTOPS_PT.3533,8530,Parker St @ Cypress St,NEWTON,207,POINT (-71.19392619831821 42.327129377412575)
GISDATA.MBTABUSSTOPS_PT.1947,8526,Centre St @ Commonwealth Ave,NEWTON,207,POINT (-71.19333955687772 42.33584100839096)
GISDATA.MBTABUSSTOPS_PT.3376,8524,Centre St @ Mill St,NEWTON,207,POINT (-71.19256410382538 42.340859906877185)
GISDATA.MBTABUSSTOPS_PT.3671,8510,Centre St @ Cotton St,NEWTON,207,POINT (-71.19235242772832 42.34132876966386)
GISDATA.MBTABUSSTOPS_PT.4114,78573,Adams St @ Washington St,NEWTON,207,POINT (-71.19574494728737 42.35491238776324)
GISDATA.MBTABUSSTOPS_PT.3895,8176,Watertown St @ Fifth Ave,WATERTOWN,314,POINT (-71.19146505463564 42.36296375769595)
GISDATA.MBTABUSSTOPS_PT.4444,7709,Lexington St @ Sycamore St,BELMONT,26,POINT (-71.1905716187622 42.38577382810834)
GISDATA.MBTABUSSTOPS_PT.7416,2489,Appleton St @ Ortona St,ARLINGTON,10,POINT (-71.19301665657478 42.41937421098056)
GISDATA.MBTABUSSTOPS_PT.1549,8482,Wiswall Rd @ Shumaker Path,NEWTON,207,POINT (-71.18928375849202 42.29421881451825)
GISDATA.MBTABUSSTOPS_PT.1906,8485,Wiswall Rd @ Dedham St,NEWTON,207,POINT (-71.18498541008924 42.29803083029765)
GISDATA.MBTABUSSTOPS_PT.3610,8519,Centre St @ Bellevue St,NEWTON,207,POINT (-71.18678971154209 42.349801677018355)
GISDATA.MBTABUSSTOPS_PT.3663,8515,Centre St @ Newtonville Ave,NEWTON,207,POINT (-71.18605082145302 42.35140187804529)
GISDATA.MBTABUSSTOPS_PT.3926,8180,Watertown St opp Aldrich Rd,WATERTOWN,314,POINT (-71.18905859214068 42.364043884094905)
GISDATA.MBTABUSSTOPS_PT.2628,8817,Main St opp Chestnut St,WATERTOWN,314,POINT (-71.18875211095325 42.36817095987069)
GISDATA.MBTABUSSTOPS_PT.4606,2133,Trapelo Rd @ Waverley St,BELMONT,26,POINT (-71.18812987117883 42.38705676157474)
GISDATA.MBTABUSSTOPS_PT.3071,85551,Fredette Rd @ Spiers Rd,NEWTON,207,POINT (-71.1812015352483 42.292912069853145)
GISDATA.MBTABUSSTOPS_PT.4112,986,Tremont St @ Hibbard Rd,NEWTON,207,POINT (-71.18120089187275 42.35478833212176)
GISDATA.MBTABUSSTOPS_PT.4094,985,Tremont St @ Waverley Ave,NEWTON,207,POINT (-71.1787782274675 42.35392845811968)
GISDATA.MBTABUSSTOPS_PT.3605,2043,Mt Auburn St @ Marshall St,WATERTOWN,314,POINT (-71.17898854847165 42.36788780085154)
GISDATA.MBTABUSSTOPS_PT.6448,2359,Park Ave @ Cedar Ave,ARLINGTON,10,POINT (-71.1819306768029 42.412558026261436)
GISDATA.MBTABUSSTOPS_PT.3948,1433,Arsenal St @ Beacon Pk,WATERTOWN,314,POINT (-71.17542290880105 42.36459242855059)
GISDATA.MBTABUSSTOPS_PT.3949,1451,Arsenal St opp Beacon Pk,WATERTOWN,314,POINT (-71.17542290880105 42.36459242855059)
GISDATA.MBTABUSSTOPS_PT.2634,2042,Mt Auburn St @ Russell Ave,WATERTOWN,314,POINT (-71.17622062956316 42.36843142380541)
GISDATA.MBTABUSSTOPS_PT.2647,2047,Mt Auburn St @ Bates Rd E,WATERTOWN,314,POINT (-71.17407710250254 42.36900430068371)
GISDATA.MBTABUSSTOPS_PT.4231,2106,Trapelo Rd @ Williston Rd - Cushing Square,BELMONT,26,POINT (-71.17584182409482 42.381063231111156)
GISDATA.MBTABUSSTOPS_PT.7078,2198,Concord Ave @ Leonard St - Belmont Center Sta,BELMONT,26,POINT (-71.1752917569721 42.395779825423695)
GISDATA.MBTABUSSTOPS_PT.5956,2328,East Service Rd @ Clifton St - Pedestrian Bridge,BELMONT,26,POINT (-71.17484084246536 42.40923680769049)
GISDATA.MBTABUSSTOPS_PT.5801,2330,East Service Rd @ Stairway to Radcliffe Rd,BELMONT,26,POINT (-71.17126802293366 42.407964585243874)
GISDATA.MBTABUSSTOPS_PT.3096,1001,Newton St @ Arlington Rd,BROOKLINE,46,POINT (-71.16954700523225 42.30761999859048)
GISDATA.MBTABUSSTOPS_PT.1277,2125,Belmont St @ Oakley Rd,BELMONT,26,POINT (-71.16954670003163 42.37776882805856)
GISDATA.MBTABUSSTOPS_PT.1256,2110,Belmont St opp Payson St,BELMONT,26,POINT (-71.16647876373912 42.37724287355905)
GISDATA.MBTABUSSTOPS_PT.6737,2142,Concord Ave @ Louise Rd,BELMONT,26,POINT (-71.16533972490207 42.39280229200561)
GISDATA.MBTABUSSTOPS_PT.5330,2332,Brighton St @ Pleasant St,BELMONT,26,POINT (-71.16617344511677 42.40389141352963)
GISDATA.MBTABUSSTOPS_PT.1506,1840,310 Corey St,BOSTON,35,POINT (-71.16211481258101 42.29298000104012)
GISDATA.MBTABUSSTOPS_PT.4046,1212,Faneuil St @ Brackett St,BOSTON,35,POINT (-71.1650245739867 42.35202517242002)
GISDATA.MBTABUSSTOPS_PT.4056,1211,Faneuil St @ Brooks St,BOSTON,35,POINT (-71.16305636517141 42.35241969694418)
GISDATA.MBTABUSSTOPS_PT.4076,1096,Faneuil St opp Bothwell Rd,BOSTON,35,POINT (-71.15960537697327 42.35306902062979)
GISDATA.MBTABUSSTOPS_PT.3910,1437,Arsenal St @ Talcott Ave,WATERTOWN,314,POINT (-71.16275698205591 42.36343608274497)
GISDATA.MBTABUSSTOPS_PT.4174,2112,Belmont St @ Langdon Ave,BELMONT,26,POINT (-71.16269695665314 42.37685399723115)
GISDATA.MBTABUSSTOPS_PT.6722,2192,Concord Ave opp Edgemoor Rd,BELMONT,26,POINT (-71.16382761371061 42.39243535747432)
GISDATA.MBTABUSSTOPS_PT.2763,1842,Weld St @ Ruskin St,BOSTON,35,POINT (-71.15852152375244 42.29182867250978)
GISDATA.MBTABUSSTOPS_PT.1881,1890,286 Independence Dr,BOSTON,35,POINT (-71.15777226525765 42.296750793731654)
GISDATA.MBTABUSSTOPS_PT.3505,1538,Opp 910 Boylston St,BROOKLINE,46,POINT (-71.15392295631017 42.326274751800725)
GISDATA.MBTABUSSTOPS_PT.3368,1089,Chestnut Hill Ave @ South St,BOSTON,35,POINT (-71.1552162747477 42.34050087795616)
GISDATA.MBTABUSSTOPS_PT.2791,917,Washington St @ Foster St,BOSTON,35,POINT (-71.15699165249319 42.349092515768035)
GISDATA.MBTABUSSTOPS_PT.3802,1085,Chestnut Hill Ave @ Academy Hill Rd,BOSTON,35,POINT (-71.15367824893292 42.34710531578216)
