,Site,Cropland,Golf Course,Saltwater Sandy Beach,cemetary,commercial,crop_land,forest,high_density_residential,industrial,low_density_residential,marina,medium_density_residential,mining,open_land,recreational,transitional,transportation,urban_public/institutional,waste,water,wetland
1253,"[(-71.187859200000005, 42.356009499999999), (-71.183155600000006, 42.356009499999999), (-71.183155600000006, 42.35859224), (-71.187859200000005, 42.35859224)]",0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.01,0.0,0.0,0.0
1254,"[(-71.183155600000006, 42.356009499999999), (-71.178452000000007, 42.356009499999999), (-71.178452000000007, 42.35859224), (-71.183155600000006, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0
1255,"[(-71.178452000000007, 42.356009499999999), (-71.173748400000008, 42.356009499999999), (-71.173748400000008, 42.35859224), (-71.178452000000007, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.6,0.0,0.0,0.02,0.0,0.0,0.11,0.0,0.0,0.19,0.0,0.0,0.0,0.0
1256,"[(-71.173748400000008, 42.356009499999999), (-71.169044800000009, 42.356009499999999), (-71.169044800000009, 42.35859224), (-71.173748400000008, 42.35859224)]",0.0,0.0,0.0,0.0,0.09,0.0,0.1,0.15,0.0,0.0,0.12,0.0,0.0,0.14,0.03,0.0,0.33,0.0,0.0,0.0,0.0
1257,"[(-71.169044800000009, 42.356009499999999), (-71.16434120000001, 42.356009499999999), (-71.16434120000001, 42.35859224), (-71.169044800000009, 42.35859224)]",0.0,0.0,0.0,0.0,0.09,0.0,0.23,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.3,0.03,0.0,0.02,0.0
1258,"[(-71.16434120000001, 42.356009499999999), (-71.159637599999996, 42.356009499999999), (-71.159637599999996, 42.35859224), (-71.16434120000001, 42.35859224)]",0.0,0.0,0.0,0.0,0.15,0.0,0.12,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.02,0.0,0.05,0.0
1259,"[(-71.159637599999996, 42.356009499999999), (-71.154933999999997, 42.356009499999999), (-71.154933999999997, 42.35859224), (-71.159637599999996, 42.35859224)]",0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
1260,"[(-71.154933999999997, 42.356009499999999), (-71.150230399999998, 42.356009499999999), (-71.150230399999998, 42.35859224), (-71.154933999999997, 42.35859224)]",0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.04,0.19,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.3,0.0,0.0,0.0,0.0
1261,"[(-71.150230399999998, 42.356009499999999), (-71.145526799999999, 42.356009499999999), (-71.145526799999999, 42.35859224), (-71.150230399999998, 42.35859224)]",0.0,0.0,0.0,0.0,0.53,0.0,0.0,0.07,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0
1262,"[(-71.145526799999999, 42.356009499999999), (-71.1408232, 42.356009499999999), (-71.1408232, 42.35859224), (-71.145526799999999, 42.35859224)]",0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.01,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0
1263,"[(-71.1408232, 42.356009499999999), (-71.136119600000001, 42.356009499999999), (-71.136119600000001, 42.35859224), (-71.1408232, 42.35859224)]",0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.06,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0
1264,"[(-71.136119600000001, 42.356009499999999), (-71.131416000000002, 42.356009499999999), (-71.131416000000002, 42.35859224), (-71.136119600000001, 42.35859224)]",0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.05,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0
1265,"[(-71.131416000000002, 42.356009499999999), (-71.126712400000002, 42.356009499999999), (-71.126712400000002, 42.35859224), (-71.131416000000002, 42.35859224)]",0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0
1266,"[(-71.126712400000002, 42.356009499999999), (-71.122008800000003, 42.356009499999999), (-71.122008800000003, 42.35859224), (-71.126712400000002, 42.35859224)]",0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0
1267,"[(-71.122008800000003, 42.356009499999999), (-71.117305200000004, 42.356009499999999), (-71.117305200000004, 42.35859224), (-71.122008800000003, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.18,0.0
1268,"[(-71.117305200000004, 42.356009499999999), (-71.112601600000005, 42.356009499999999), (-71.112601600000005, 42.35859224), (-71.117305200000004, 42.35859224)]",0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.3,0.0
1269,"[(-71.112601600000005, 42.356009499999999), (-71.107898000000006, 42.356009499999999), (-71.107898000000006, 42.35859224), (-71.112601600000005, 42.35859224)]",0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
1270,"[(-71.107898000000006, 42.356009499999999), (-71.103194400000007, 42.356009499999999), (-71.103194400000007, 42.35859224), (-71.107898000000006, 42.35859224)]",0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.02,0.42,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.03,0.04,0.0,0.0,0.0
1271,"[(-71.103194400000007, 42.356009499999999), (-71.098490800000008, 42.356009499999999), (-71.098490800000008, 42.35859224), (-71.103194400000007, 42.35859224)]",0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.01,0.46,0.08,0.08,0.21,0.0,0.0,0.0
1272,"[(-71.098490800000008, 42.356009499999999), (-71.093787200000008, 42.356009499999999), (-71.093787200000008, 42.35859224), (-71.098490800000008, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.55,0.0,0.05,0.0
1273,"[(-71.093787200000008, 42.356009499999999), (-71.089083600000009, 42.356009499999999), (-71.089083600000009, 42.35859224), (-71.093787200000008, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.55,0.0
1274,"[(-71.089083600000009, 42.356009499999999), (-71.08438000000001, 42.356009499999999), (-71.08438000000001, 42.35859224), (-71.089083600000009, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.99,0.0
1275,"[(-71.08438000000001, 42.356009499999999), (-71.079676399999997, 42.356009499999999), (-71.079676399999997, 42.35859224), (-71.08438000000001, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1276,"[(-71.079676399999997, 42.356009499999999), (-71.074972799999998, 42.356009499999999), (-71.074972799999998, 42.35859224), (-71.079676399999997, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,1.0,0.0
1277,"[(-71.074972799999998, 42.356009499999999), (-71.070269199999998, 42.356009499999999), (-71.070269199999998, 42.35859224), (-71.074972799999998, 42.35859224)]",0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.12,0.0,0.17,0.0
1278,"[(-71.070269199999998, 42.356009499999999), (-71.065565599999999, 42.356009499999999), (-71.065565599999999, 42.35859224), (-71.070269199999998, 42.35859224)]",0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.22,0.0,0.0,0.0
1279,"[(-71.065565599999999, 42.356009499999999), (-71.060862, 42.356009499999999), (-71.060862, 42.35859224), (-71.065565599999999, 42.35859224)]",0.0,0.0,0.0,0.07,0.3,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.59,0.0,0.0,0.0
1280,"[(-71.060862, 42.356009499999999), (-71.056158400000001, 42.356009499999999), (-71.056158400000001, 42.35859224), (-71.060862, 42.35859224)]",0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0
1281,"[(-71.056158400000001, 42.356009499999999), (-71.051454800000002, 42.356009499999999), (-71.051454800000002, 42.35859224), (-71.056158400000001, 42.35859224)]",0.0,0.0,0.0,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0
1282,"[(-71.051454800000002, 42.356009499999999), (-71.046751200000003, 42.356009499999999), (-71.046751200000003, 42.35859224), (-71.051454800000002, 42.35859224)]",0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.19,0.0,0.0,0.0
1283,"[(-71.046751200000003, 42.356009499999999), (-71.042047600000004, 42.356009499999999), (-71.042047600000004, 42.35859224), (-71.046751200000003, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1284,"[(-71.042047600000004, 42.356009499999999), (-71.037344000000004, 42.356009499999999), (-71.037344000000004, 42.35859224), (-71.042047600000004, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285,"[(-71.037344000000004, 42.356009499999999), (-71.032640400000005, 42.356009499999999), (-71.032640400000005, 42.35859224), (-71.037344000000004, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286,"[(-71.032640400000005, 42.356009499999999), (-71.027936800000006, 42.356009499999999), (-71.027936800000006, 42.35859224), (-71.032640400000005, 42.35859224)]",0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1287,"[(-71.027936800000006, 42.356009499999999), (-71.023233200000007, 42.356009499999999), (-71.023233200000007, 42.35859224), (-71.027936800000006, 42.35859224)]",0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.0,0.0
1288,"[(-71.023233200000007, 42.356009499999999), (-71.018529600000008, 42.356009499999999), (-71.018529600000008, 42.35859224), (-71.023233200000007, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1289,"[(-71.018529600000008, 42.356009499999999), (-71.013826000000009, 42.356009499999999), (-71.013826000000009, 42.35859224), (-71.018529600000008, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1290,"[(-71.013826000000009, 42.356009499999999), (-71.00912240000001, 42.356009499999999), (-71.00912240000001, 42.35859224), (-71.013826000000009, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1291,"[(-71.00912240000001, 42.356009499999999), (-71.004418799999996, 42.356009499999999), (-71.004418799999996, 42.35859224), (-71.00912240000001, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1292,"[(-71.004418799999996, 42.356009499999999), (-70.999715199999997, 42.356009499999999), (-70.999715199999997, 42.35859224), (-71.004418799999996, 42.35859224)]",0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.29
1293,"[(-70.999715199999997, 42.356009499999999), (-70.995011599999998, 42.356009499999999), (-70.995011599999998, 42.35859224), (-70.999715199999997, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.19
1294,"[(-70.995011599999998, 42.356009499999999), (-70.990307999999999, 42.356009499999999), (-70.990307999999999, 42.35859224), (-70.995011599999998, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1295,"[(-70.990307999999999, 42.356009499999999), (-70.9856044, 42.356009499999999), (-70.9856044, 42.35859224), (-70.990307999999999, 42.35859224)]",0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.0,0.0,0.0,0.0
1296,"[(-70.9856044, 42.356009499999999), (-70.980900800000001, 42.356009499999999), (-70.980900800000001, 42.35859224), (-70.9856044, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1297,"[(-70.980900800000001, 42.356009499999999), (-70.976197200000001, 42.356009499999999), (-70.976197200000001, 42.35859224), (-70.980900800000001, 42.35859224)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1298,"[(-70.976197200000001, 42.356009499999999), (-70.971493600000002, 42.356009499999999), (-70.971493600000002, 42.35859224), (-70.976197200000001, 42.35859224)]",0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1299,"[(-70.971493600000002, 42.356009499999999), (-70.966790000000003, 42.356009499999999), (-70.966790000000003, 42.35859224), (-70.971493600000002, 42.35859224)]",0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0
1300,"[(-71.201970000000003, 42.35859224), (-71.197266400000004, 42.35859224), (-71.197266400000004, 42.361174980000001), (-71.201970000000003, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.25,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
1301,"[(-71.197266400000004, 42.35859224), (-71.192562800000005, 42.35859224), (-71.192562800000005, 42.361174980000001), (-71.197266400000004, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.01,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.0,0.0
1302,"[(-71.192562800000005, 42.35859224), (-71.187859200000005, 42.35859224), (-71.187859200000005, 42.361174980000001), (-71.192562800000005, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
1303,"[(-71.187859200000005, 42.35859224), (-71.183155600000006, 42.35859224), (-71.183155600000006, 42.361174980000001), (-71.187859200000005, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.21,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1304,"[(-71.183155600000006, 42.35859224), (-71.178452000000007, 42.35859224), (-71.178452000000007, 42.361174980000001), (-71.183155600000006, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.17,0.0,0.0,0.08,0.0,0.0,0.0,0.09,0.0,0.0,0.01,0.0,0.2,0.0
1305,"[(-71.178452000000007, 42.35859224), (-71.173748400000008, 42.35859224), (-71.173748400000008, 42.361174980000001), (-71.178452000000007, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.31,0.0,0.35,0.0
1306,"[(-71.173748400000008, 42.35859224), (-71.169044800000009, 42.35859224), (-71.169044800000009, 42.361174980000001), (-71.173748400000008, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.02,0.0,0.0,0.06,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.69,0.0
1307,"[(-71.169044800000009, 42.35859224), (-71.16434120000001, 42.35859224), (-71.16434120000001, 42.361174980000001), (-71.169044800000009, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.28,0.0,0.0,0.0,0.0,0.61,0.06
1308,"[(-71.16434120000001, 42.35859224), (-71.159637599999996, 42.35859224), (-71.159637599999996, 42.361174980000001), (-71.16434120000001, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.27,0.0
1309,"[(-71.159637599999996, 42.35859224), (-71.154933999999997, 42.35859224), (-71.154933999999997, 42.361174980000001), (-71.159637599999996, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.36,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.36,0.0
1310,"[(-71.154933999999997, 42.35859224), (-71.150230399999998, 42.35859224), (-71.150230399999998, 42.361174980000001), (-71.154933999999997, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.47,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.06,0.0,0.28,0.0
1311,"[(-71.150230399999998, 42.35859224), (-71.145526799999999, 42.35859224), (-71.145526799999999, 42.361174980000001), (-71.150230399999998, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.01,0.07,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.14,0.04,0.0,0.04,0.0
1312,"[(-71.145526799999999, 42.35859224), (-71.1408232, 42.35859224), (-71.1408232, 42.361174980000001), (-71.145526799999999, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
1313,"[(-71.1408232, 42.35859224), (-71.136119600000001, 42.35859224), (-71.136119600000001, 42.361174980000001), (-71.1408232, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.11,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0
1314,"[(-71.136119600000001, 42.35859224), (-71.131416000000002, 42.35859224), (-71.131416000000002, 42.361174980000001), (-71.136119600000001, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
1315,"[(-71.131416000000002, 42.35859224), (-71.126712400000002, 42.35859224), (-71.126712400000002, 42.361174980000001), (-71.131416000000002, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.02,0.0,0.0,0.0
1316,"[(-71.126712400000002, 42.35859224), (-71.122008800000003, 42.35859224), (-71.122008800000003, 42.361174980000001), (-71.126712400000002, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.26,0.04,0.0,0.07,0.0,0.0,0.0,0.0
1317,"[(-71.122008800000003, 42.35859224), (-71.117305200000004, 42.35859224), (-71.117305200000004, 42.361174980000001), (-71.122008800000003, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.71,0.0,0.0,0.0,0.0
1318,"[(-71.117305200000004, 42.35859224), (-71.112601600000005, 42.35859224), (-71.112601600000005, 42.361174980000001), (-71.117305200000004, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.11,0.0,0.34,0.0
1319,"[(-71.112601600000005, 42.35859224), (-71.107898000000006, 42.35859224), (-71.107898000000006, 42.361174980000001), (-71.112601600000005, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1320,"[(-71.107898000000006, 42.35859224), (-71.103194400000007, 42.35859224), (-71.103194400000007, 42.361174980000001), (-71.107898000000006, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.08,0.27,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.05,0.0,0.0,0.0
1321,"[(-71.103194400000007, 42.35859224), (-71.098490800000008, 42.35859224), (-71.098490800000008, 42.361174980000001), (-71.103194400000007, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.03,0.36,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.44,0.0,0.0,0.0
1322,"[(-71.098490800000008, 42.35859224), (-71.093787200000008, 42.35859224), (-71.093787200000008, 42.361174980000001), (-71.098490800000008, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.05,0.72,0.0,0.0,0.0
1323,"[(-71.093787200000008, 42.35859224), (-71.089083600000009, 42.35859224), (-71.089083600000009, 42.361174980000001), (-71.093787200000008, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1324,"[(-71.089083600000009, 42.35859224), (-71.08438000000001, 42.35859224), (-71.08438000000001, 42.361174980000001), (-71.089083600000009, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.54,0.0,0.12,0.0
1325,"[(-71.08438000000001, 42.35859224), (-71.079676399999997, 42.35859224), (-71.079676399999997, 42.361174980000001), (-71.08438000000001, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.75,0.0
1326,"[(-71.079676399999997, 42.35859224), (-71.074972799999998, 42.35859224), (-71.074972799999998, 42.361174980000001), (-71.079676399999997, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1327,"[(-71.074972799999998, 42.35859224), (-71.070269199999998, 42.35859224), (-71.070269199999998, 42.361174980000001), (-71.074972799999998, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.11,0.18,0.0,0.41,0.0
1328,"[(-71.070269199999998, 42.35859224), (-71.065565599999999, 42.35859224), (-71.065565599999999, 42.361174980000001), (-71.070269199999998, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0
1329,"[(-71.065565599999999, 42.35859224), (-71.060862, 42.35859224), (-71.060862, 42.361174980000001), (-71.065565599999999, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0
1330,"[(-71.060862, 42.35859224), (-71.056158400000001, 42.35859224), (-71.056158400000001, 42.361174980000001), (-71.060862, 42.361174980000001)]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0
1331,"[(-71.056158400000001, 42.35859224), (-71.051454800000002, 42.35859224), (-71.051454800000002, 42.361174980000001), (-71.056158400000001, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.18,0.01,0.0,0.0,0.0
1332,"[(-71.051454800000002, 42.35859224), (-71.046751200000003, 42.35859224), (-71.046751200000003, 42.361174980000001), (-71.051454800000002, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.25,0.0,0.0,0.0
1333,"[(-71.046751200000003, 42.35859224), (-71.042047600000004, 42.35859224), (-71.042047600000004, 42.361174980000001), (-71.046751200000003, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,"[(-71.042047600000004, 42.35859224), (-71.037344000000004, 42.35859224), (-71.037344000000004, 42.361174980000001), (-71.042047600000004, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,"[(-71.037344000000004, 42.35859224), (-71.032640400000005, 42.35859224), (-71.032640400000005, 42.361174980000001), (-71.037344000000004, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336,"[(-71.032640400000005, 42.35859224), (-71.027936800000006, 42.35859224), (-71.027936800000006, 42.361174980000001), (-71.032640400000005, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337,"[(-71.027936800000006, 42.35859224), (-71.023233200000007, 42.35859224), (-71.023233200000007, 42.361174980000001), (-71.027936800000006, 42.361174980000001)]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0
