,		State Code,County Code,Tribal Code,Site ID,Support Agency Code,Location Address,City Code,Postal Code,Local ID,Local Name,Urban Area Code,AQCR Code,Land Use ID,Location Setting ID,Site Established Date,Latitude,Longitude,Horizontal Method Code,Horizontal Datum ID,Parameter Code,Parameter Name,Substance Occurrence Code,Duration Code,Method ID,Measure Unit Code,Sample Collection Start Date,Sample Collection Start Time,Measure Value,Measure Unit,Null Data Code,Qualifier Code,Data Validity Code
11,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 19:00:00,67.0,0.00022999999999999998,ppm,,,RAW
12,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 20:00:00,68.0,0.00021,ppm,,,RAW
13,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 21:00:00,69.0,0.00027,ppm,,,RAW
14,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 22:00:00,70.0,0.00025,ppm,,,RAW
15,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-20 23:00:00,71.0,0.0002,ppm,,,RAW
16,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-21 00:00:00,72.0,0.0002,ppm,,,RAW
17,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-21 01:00:00,73.0,0.00018999999999999998,ppm,,,RAW
18,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-21 02:00:00,74.0,0.00021,ppm,,,RAW
19,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-21 03:00:00,75.0,0.0003,ppm,,,RAW
20,				MA,'025,,'250250002,'0660,KENMORE SQ,7000,'02215,Boston Kenmore Sq,BOSTON,1120,'119,COMMERCIAL,URBAN AND CENTER CITY,1965-01-01,42.348873,-71.097163,'027,WGS84,42401,Sulfur Dioxide,1,1,'100 ,'007,2017-06-21 04:00:00,76.0,0.00018999999999999998,ppm,,,RAW
