,Parameter Name,Site_keys,LU,ppm
116,Suspended particulate (TSP),[ 26.808673 -80.06782 ],"{'Commercial and Services': 0.31, 'Residential': 0.69}",33.1875
117,Suspended particulate (TSP),[ 26.763674 -80.062542],"{'Commercial and Services': 0.033783783783783786, 'Residential': 0.6418918918918919, 'Other urban or built-up land': 0.32432432432432434}",44.025
118,Suspended particulate (TSP),[ 26.711454 -80.060042],"{'Commercial and Services': 0.54, 'Residential': 0.14, 'Other urban or built-up land': 0.16, 'Lakes': 0.16}",37.140351
119,Suspended particulate (TSP),[ 26.800617 -80.644501],{'Cropland and pasture': 1.0},43.764706
120,Suspended particulate (TSP),[ 26.770897 -80.083931],"{'Commercial and Services': 0.13, 'Residential': 0.12, 'Industrial': 0.15, 'Other urban or built-up land': 0.6}",39.229167
121,Suspended particulate (TSP),[ 27.946688 -82.731767],"{'Commercial and Services': 0.14, 'Residential': 0.81, 'Other urban or built-up land': 0.05}",41.2
122,Suspended particulate (TSP),[ 27.784749 -82.659265],"{'Commercial and Services': 0.05555555555555555, 'Residential': 0.7222222222222222, 'Other urban or built-up land': 0.17592592592592593, 'Transportation, communications and services': 0.046296296296296294}",42.83871
123,Suspended particulate (TSP),[ 27.785866 -82.739875],"{'Commercial and Services': 0.3925233644859813, 'Residential': 0.6074766355140186}",47.404255
124,Suspended particulate (TSP),[ 27.863635 -82.623153],"{'Commercial and Services': 0.25, 'Residential': 0.05, 'Streams and canals': 0.12, 'Forested wetland': 0.55, 'Cropland and pasture': 0.03}",36.470588
125,Suspended particulate (TSP),[ 27.8928   -82.791492],"{'Residential': 0.8620689655172413, 'Orchards, groves, vineyards, nurseries..': 0.13793103448275862}",42.64
126,Suspended particulate (TSP),[ 27.894744 -82.774546],"{'Commercial and Services': 0.19811320754716982, 'Residential': 0.7264150943396226, 'Other urban or built-up land': 0.05660377358490566, 'Evergreen forest land': 0.018867924528301886}",26.577778000000002
127,Suspended particulate (TSP),[ 27.894468 -82.719823],"{'Commercial and Services': 0.56, 'Residential': 0.3, 'Cropland and pasture': 0.14}",54.529412
128,Suspended particulate (TSP),[ 27.993908 -82.693989],{'Residential': 1.0},50.103448
129,Suspended particulate (TSP),[ 28.050295 -82.771768],"{'Residential': 0.41, 'Forested wetland': 0.04, 'Other urban or built-up land': 0.01, 'Orchards, groves, vineyards, nurseries..': 0.27, 'Evergreen forest land': 0.27}",50.714286
130,Suspended particulate (TSP),[ 28.090299 -82.700707],"{'Residential': 0.25, 'Forested wetland': 0.27, 'Cropland and pasture': 0.47, 'Lakes': 0.01}",37.22449
131,Suspended particulate (TSP),[ 28.163902 -82.773713],"{'Residential': 0.31, 'Streams and canals': 0.42, 'Industrial': 0.27}",43.982759
132,Suspended particulate (TSP),[ 27.88086  -81.828693],"{'Commercial and Services': 0.11, 'Residential': 0.63, 'Industrial and commercial complexes': 0.03, 'Orchards, groves, vineyards, nurseries..': 0.23}",48.254236999999996
133,Suspended particulate (TSP),[ 27.896971 -81.973139],"{'Commercial and Services': 0.026595744680851064, 'Strip mines, quarries and gravel pits': 0.5319148936170213, 'Residential': 0.44148936170212766}",56.947368000000004
134,Suspended particulate (TSP),[ 27.79614  -81.983418],"{'Strip mines, quarries and gravel pits': 0.34, 'Orchards, groves, vineyards, nurseries..': 0.19, 'Residential': 0.47}",74.239482
135,Suspended particulate (TSP),[ 27.82975  -81.933973],{'Herbaceous Rangeland': 1.0},42.0
136,Suspended particulate (TSP),[ 27.892804 -81.965084],"{'Commercial and Services': 0.0916030534351145, 'Strip mines, quarries and gravel pits': 0.7633587786259542, 'Residential': 0.1450381679389313}",52.090032
137,Suspended particulate (TSP),[ 27.856418 -82.017633],"{'Industrial': 0.19, 'Cropland and pasture': 0.81}",36.423077
138,Suspended particulate (TSP),[ 28.091407 -81.941471],"{'Reservoirs': 0.1388888888888889, 'Lakes': 0.09259259259259259, 'Transitional areas': 0.7685185185185185}",42.5
139,Suspended particulate (TSP),[ 29.662468 -81.687862],"{'Cropland and pasture': 0.11, 'Transportation, communications and services': 0.66, 'Evergreen forest land': 0.23}",58.770832999999996
140,Suspended particulate (TSP),[ 30.951572 -87.150803],"{'Commercial and Services': 0.2, 'Residential': 0.28, 'Cropland and pasture': 0.52}",63.811321
141,Suspended particulate (TSP),[ 27.322546 -82.450374],"{'Commercial and Services': 0.04, 'Residential': 0.41, 'Cropland and pasture': 0.43, 'Evergreen forest land': 0.12}",53.07843100000001
142,Suspended particulate (TSP),[ 27.16283  -82.088699],"{'Forested wetland': 0.18699186991869918, 'Herbaceous Rangeland': 0.8130081300813008}",52.114754
143,Suspended particulate (TSP),[ 28.814437 -81.268398],"{'Commercial and Services': 0.85, 'Residential': 0.02, 'Lakes': 0.13}",41.528302000000004
144,Suspended particulate (TSP),[ 28.812214 -81.323121],"{'Cropland and pasture': 0.9, 'Evergreen forest land': 0.1}",43.916667
145,Suspended particulate (TSP),[ 29.891353 -81.890653],{'Evergreen forest land': 1.0},45.105263
146,Suspended particulate (TSP),[ 29.86608  -81.311461],"{'Streams and canals': 0.14, 'Nonforested wetland': 0.51, 'Evergreen forest land': 0.35}",50.875
147,Suspended particulate (TSP),[ 29.806913 -81.530636],"{'Forested wetland': 0.26, 'Evergreen forest land': 0.74}",34.234043
148,Suspended particulate (TSP),[ 27.449206 -80.322272],"{'Commercial and Services': 0.03, 'Residential': 0.05, 'Bays and estuaries': 0.43, 'Industrial': 0.49}",42.15
149,Suspended particulate (TSP),[ 27.441706 -80.352551],"{'Commercial and Services': 0.1962025316455696, 'Residential': 0.6329113924050633, 'Evergreen forest land': 0.10126582278481013, 'Transitional areas': 0.06962025316455696}",41.6
150,Suspended particulate (TSP),[ 27.451984 -80.329216],"{'Commercial and Services': 0.06, 'Residential': 0.78, 'Industrial': 0.16}",44.557377
151,Suspended particulate (TSP),[ 27.445873 -80.326994],"{'Commercial and Services': 0.24, 'Residential': 0.4, 'Industrial': 0.36}",53.0
152,Suspended particulate (TSP),[ 27.455872 -80.327828],"{'Residential': 0.84, 'Bays and estuaries': 0.07, 'Industrial': 0.09}",54.609756000000004
153,Suspended particulate (TSP),[ 27.458649 -80.316716],"{'Residential': 0.25, 'Bays and estuaries': 0.75}",64.2
154,Suspended particulate (TSP),[ 27.399762 -80.367551],"{'Residential': 0.32, 'Orchards, groves, vineyards, nurseries..': 0.65, 'Herbaceous Rangeland': 0.03}",51.071428999999995
155,Suspended particulate (TSP),[ 30.125213 -83.555426],"{'Residential': 0.13043478260869565, 'Cropland and pasture': 0.7130434782608696, 'Evergreen forest land': 0.1565217391304348}",51.4
156,Suspended particulate (TSP),[ 28.865268 -81.317565],"{'Cropland and pasture': 0.6062992125984252, 'Evergreen forest land': 0.3937007874015748}",50.897814
