,Parameter Name,Site_keys,LU,ppm
146,Suspended particulate (TSP),[ 43.124234 -76.149091],"{'Commercial and Services': 0.01, 'Residential': 0.8, 'Other urban or built-up land': 0.08, 'Cropland and pasture': 0.11}",33.807691999999996
147,Suspended particulate (TSP),[ 43.069789 -76.12659 ],"{'Commercial and Services': 0.005, 'Residential': 0.495, 'Transportation, communications and services': 0.5}",47.085106
148,Suspended particulate (TSP),[ 43.045345 -76.147425],"{'Commercial and Services': 0.92, 'Transportation, communications and services': 0.08}",56.618182
149,Suspended particulate (TSP),[ 43.047845 -76.12909 ],"{'Commercial and Services': 0.195, 'Residential': 0.22, 'Industrial': 0.035, 'Other urban or built-up land': 0.05, 'Transportation, communications and services': 0.5}",42.946428999999995
150,Suspended particulate (TSP),[ 43.062567 -76.177981],"{'Commercial and Services': 0.28865979381443296, 'Industrial': 0.005154639175257732, 'Other urban or built-up land': 0.030927835051546393, 'Transportation, communications and services': 0.6391752577319587, 'Lakes': 0.03608247422680412}",64.327586
151,Suspended particulate (TSP),[ 43.060345 -76.202981],"{'Residential': 0.64, 'Industrial': 0.21, 'Other urban or built-up land': 0.06, 'Transportation, communications and services': 0.09}",56.679244999999995
152,Suspended particulate (TSP),[ 43.0509   -76.156036],"{'Commercial and Services': 0.95, 'Transportation, communications and services': 0.05}",63.771930000000005
153,Suspended particulate (TSP),[ 43.058123 -76.214093],"{'Commercial and Services': 0.31, 'Residential': 0.63, 'Other urban or built-up land': 0.06}",84.57142900000001
154,Suspended particulate (TSP),[ 43.050457 -76.133416],"{'Commercial and Services': 0.42857142857142855, 'Residential': 0.061224489795918366, 'Transportation, communications and services': 0.5102040816326531}",66.0
155,Suspended particulate (TSP),[ 42.867288 -76.987745],"{'Commercial and Services': 0.29, 'Residential': 0.71}",40.416667
156,Suspended particulate (TSP),[ 42.882566 -77.010246],"{'Commercial and Services': 0.02, 'Residential': 0.03, 'Cropland and pasture': 0.23, 'Orchards, groves, vineyards, nurseries..': 0.72}",41.388889
157,Suspended particulate (TSP),[ 41.402594 -74.321819],"{'Commercial and Services': 0.27, 'Residential': 0.125, 'Other urban or built-up land': 0.09, 'Deciduous forest land': 0.015, 'Transportation, communications and services': 0.5}",67.894737
158,Suspended particulate (TSP),[ 41.503705 -74.009863],"{'Commercial and Services': 0.27, 'Residential': 0.53, 'Mixed urban or built-up land': 0.2}",49.618182
159,Suspended particulate (TSP),[ 41.446761 -74.417934],"{'Commercial and Services': 0.72, 'Residential': 0.28}",74.82142900000001
160,Suspended particulate (TSP),[ 41.374816 -74.690996],"{'Commercial and Services': 0.41, 'Residential': 0.43, 'Streams and canals': 0.03, 'Transportation, communications and services': 0.13}",50.192982
161,Suspended particulate (TSP),[ 43.255059 -78.178632],"{'Residential': 0.21804511278195488, 'Other urban or built-up land': 0.03007518796992481, 'Cropland and pasture': 0.7518796992481203}",76.086207
162,Suspended particulate (TSP),[ 43.447012 -76.494941],"{'Commercial and Services': 0.47, 'Residential': 0.2, 'Reservoirs': 0.19, 'Mixed forest land': 0.14}",49.055556
163,Suspended particulate (TSP),[ 43.45479  -76.509942],"{'Commercial and Services': 0.17, 'Residential': 0.63, 'Streams and canals': 0.2}",44.509803999999995
164,Suspended particulate (TSP),[ 42.454523 -75.061275],"{'Commercial and Services': 0.51, 'Residential': 0.21, 'Other urban or built-up land': 0.25, 'Transportation, communications and services': 0.03}",46.269231
165,Suspended particulate (TSP),[ 41.420094 -73.960972],"{'Commercial and Services': 0.08, 'Residential': 0.26, 'Streams and canals': 0.24, 'Deciduous forest land': 0.42}",53.840908999999996
166,Suspended particulate (TSP),[ 40.735935 -73.816523],"{'Commercial and Services': 0.165, 'Residential': 0.335, 'Transportation, communications and services': 0.5}",76.383333
